t,x,y,z,dx_dt,dy_dt,dz_dt
7.153715371537154510e+01,-5.078185968474938639e-01,2.069704902007261538e+00,5.763321413101678559e+00,-7.833026315108940096e+00,-9.387761644604153410e-02,-3.557765384786197416e+01
7.154715471547154948e+01,-5.844006169983909649e-01,2.068378981508186776e+00,5.416239381921175600e+00,-7.484618363429362375e+00,-1.707248206967535986e-01,-3.383781811355641622e+01
7.155715571557155386e+01,-6.575808037095873804e-01,2.066300902489218938e+00,5.086367190706862829e+00,-7.152668093196082211e+00,-2.443206232117435817e-01,-3.213699041225621045e+01
7.156715671567157244e+01,-7.275218684620012866e-01,2.063502397452777082e+00,4.773287664921890716e+00,-6.836790062374667798e+00,-3.148213889714458480e-01,-3.048041085074537548e+01
7.157715771577157682e+01,-7.943824135094188499e-01,2.060013653493226737e+00,4.476536198083918450e+00,-6.536549851577145631e+00,-3.823796828107735024e-01,-2.887233795827451743e+01
7.158715871587159540e+01,-8.583164897397480564e-01,2.055863352675027844e+00,4.195610129139751621e+00,-6.251473481814779021e+00,-4.471438192047424431e-01,-2.731613909445634647e+01
7.159715971597159978e+01,-9.194732523157421733e-01,2.051078717311453303e+00,3.929977217759593966e+00,-5.981055935071047713e+00,-5.092575088534514460e-01,-2.581437907516987451e+01
7.160716071607160416e+01,-9.779966757119695764e-01,2.045685555904649622e+00,3.679083213226561622e+00,-5.724768769131211243e+00,-5.688595645310396964e-01,-2.436890546759469345e+01
7.161716171617162274e+01,-1.034025363704404565e+00,2.039708314352900675e+00,3.442358640189137287e+00,-5.482066954542037962e+00,-6.260837008338244747e-01,-2.298093039400065507e+01
7.162716271627162712e+01,-1.087692413364417243e+00,2.033170127570190999e+00,3.219224743574794267e+00,-5.252394871144985267e+00,-6.810583878503790878e-01,-2.165110736887764276e+01
7.163716371637164571e+01,-1.139125330282885873e+00,2.026092871912061888e+00,3.009098744625481991e+00,-5.035191616537543879e+00,-7.339067559004734953e-01,-2.037960344569057014e+01
7.164716471647165008e+01,-1.188446007460521647e+00,2.018497219499270301e+00,2.811398324782308666e+00,-4.829895544281578523e+00,-7.847465635606676315e-01,-1.916616556572789420e+01
7.165716571657165446e+01,-1.235770731441012904e+00,2.010402691452257251e+00,2.625545551757863638e+00,-4.635948243210121333e+00,-8.336901931505613650e-01,-1.801018199194733782e+01
7.166716671667167304e+01,-1.281210234352758492e+00,2.001827711690352007e+00,2.450970176135274681e+00,-4.452797887825626688e+00,-8.808446920146880688e-01,-1.691073807772896487e+01
7.167716771677167742e+01,-1.324869776824606493e+00,1.992789660089136161e+00,2.287112374383572178e+00,-4.279902034472708117e+00,-9.263118448067793054e-01,-1.586666659500872356e+01
7.168716871687169601e+01,-1.366849248220673108e+00,1.983304924320969720e+00,2.133425097852842622e+00,-4.116730022173812564e+00,-9.701882633564791192e-01,-1.487659354889647823e+01
7.169716971697170038e+01,-1.407243298163460388e+00,1.973388951262294189e+00,1.989375901926295764e+00,-3.962764853188589953e+00,-1.012565507911001639e+00,-1.393897854649355672e+01
7.170717071707170476e+01,-1.446141482984013349e+00,1.963056296924983180e+00,1.854448400648155859e+00,-3.817504697573139261e+00,-1.053530223599016713e+00,-1.305215064392514535e+01
7.171717171717172334e+01,-1.483628428391188026e+00,1.952320675134520789e+00,1.728143361393676747e+00,-3.680464036528197536e+00,-1.093164293364283779e+00,-1.221433977924312408e+01
7.172717271727172772e+01,-1.519783971856970117e+00,1.941195002952878834e+00,1.609979821165197444e+00,-3.551174824118076501e+00,-1.131544971266394306e+00,-1.142370650786164532e+01
7.173717371737174631e+01,-1.554683363601966350e+00,1.929691447436199248e+00,1.499495415541288290e+00,-3.429186862977487316e+00,-1.168745074114726501e+00,-1.067836444492480297e+01
7.174717471747175068e+01,-1.588397463411957089e+00,1.917821470204129186e+00,1.396246587052749843e+00,-3.314068057256879030e+00,-1.204833169371131163e+00,-9.976400083372865879e+00
7.175717571757175506e+01,-1.620992877024431289e+00,1.905595866195346488e+00,1.299809214278668801e+00,-3.205405080474015289e+00,-1.239873703785361991e+00,-9.315893999224858391e+00
7.176717671767177364e+01,-1.652532179060942186e+00,1.893024806097403534e+00,1.209778249179227938e+00,-3.102803055276631472e+00,-1.273927217841461346e+00,-8.694933506618280461e+00
7.177717771777177802e+01,-1.683074091268419004e+00,1.880117874244701559e+00,1.125767644674770862e+00,-3.005885518919472421e+00,-1.307050516419478559e+00,-8.111625930186573186e+00
7.178717871787179661e+01,-1.712673656506181308e+00,1.866884104613878881e+00,1.047410187856339103e+00,-2.914294292470217762e+00,-1.339296835583405620e+00,-7.564109907078875317e+00
7.179717971797180098e+01,-1.741382426489724855e+00,1.853332015757460205e+00,9.743570751936969643e-01,-2.827689090951157169e+00,-1.370716023338232725e+00,-7.050563616472303785e+00
7.180718071807180536e+01,-1.769248637848969130e+00,1.839469644000832682e+00,9.062774943284015450e-01,-2.745747138329234005e+00,-1.401354709048802549e+00,-6.569211940025589946e+00
7.181718171817182395e+01,-1.796317385856277538e+00,1.825304574905052046e+00,8.428581208371914713e-01,-2.668162695742243518e+00,-1.431256470875267084e+00,-6.118331985041989718e+00
7.182718271827182832e+01,-1.822630789508127958e+00,1.810843972539206703e+00,7.838025933799303013e-01,-2.594646565919136894e+00,-1.460461995000286617e+00,-5.696257521856183281e+00
7.183718371837184691e+01,-1.848228156752401485e+00,1.796094607989253689e+00,7.288309117073360488e-01,-2.524925519696589848e+00,-1.489009235154550748e+00,-5.301382009260836803e+00
7.184718471847185128e+01,-1.873146140323705300e+00,1.781062885778831539e+00,6.776788347767933596e-01,-2.458741720555624788e+00,-1.516933563167939036e+00,-4.932160851968938609e+00
7.185718571857185566e+01,-1.897418889085188187e+00,1.765754869038345554e+00,6.300972526227833770e-01,-2.395852121661128820e+00,-1.544267915277519165e+00,-4.587112769037016591e+00
7.186718671867187425e+01,-1.921078192174253019e+00,1.750176303020472890e+00,5.858515517647944204e-01,-2.336027854785267088e+00,-1.571042931570158396e+00,-4.264820485006119988e+00
7.187718771877187862e+01,-1.944153618250000104e+00,1.734332637491839080e+00,5.447209721629017176e-01,-2.279053609654740686e+00,-1.597287090751632332e+00,-3.963930790295702167e+00
7.188718871887189721e+01,-1.966672647912225402e+00,1.718229047661392617e+00,5.064979667258162621e-01,-2.224727014387208879e+00,-1.623026838379946879e+00,-3.683154107719971648e+00
7.189718971897190158e+01,-1.988660800009440788e+00,1.701870453932862848e+00,4.709875719709777364e-01,-2.172858025903840584e+00,-1.648286709222868129e+00,-3.421263681904881615e+00
7.190719071907190596e+01,-2.010141751801646670e+00,1.685261540366886912e+00,4.380067821950588414e-01,-2.123268322561945531e+00,-1.673089443728269288e+00,-3.177094378974413047e+00
7.191719171917192455e+01,-2.031137453377943380e+00,1.668406772149162665e+00,4.073839445542311588e-01,-2.075790716703393990e+00,-1.697456098948110892e+00,-2.949541271648060015e+00
7.192719271927192892e+01,-2.051668235990088185e+00,1.651310411819614243e+00,3.789581603795404985e-01,-2.030268572199154686e+00,-1.721406153626165336e+00,-2.737557934583321639e+00
7.193719371937194751e+01,-2.071752914818235869e+00,1.633976534599307362e+00,3.525787121825989523e-01,-1.986555246781906314e+00,-1.744957607898374397e+00,-2.540154634107973486e+00
7.194719471947195188e+01,-2.091408886219267682e+00,1.616409042699411547e+00,3.281045055583896586e-01,-1.944513548257801094e+00,-1.768127077679385373e+00,-2.356396360216216124e+00
7.195719571957195626e+01,-2.110652219522522799e+00,1.598611678695113003e+00,3.054035318588764203e-01,-1.904015210553989368e+00,-1.790929883783500154e+00,-2.185400773963550591e+00
7.196719671967197485e+01,-2.129497744006977111e+00,1.580588038117499039e+00,2.843523531990795328e-01,-1.864940391316578516e+00,-1.813380136383477392e+00,-2.026336107875267967e+00
7.197719771977197922e+01,-2.147959129779775989e+00,1.562341580901241755e+00,2.648356019332016587e-01,-1.827177182834443414e+00,-1.835490813599527593e+00,-1.878418980082392276e+00
7.198719871987199781e+01,-2.166048966507094775e+00,1.543875642793855363e+00,2.467455168164807144e-01,-1.790621159610336077e+00,-1.857273837948323791e+00,-1.740912317544537125e+00
7.199719971997200219e+01,-2.183778834094551424e+00,1.525193445074756626e+00,2.299814833564966798e-01,-1.755174928431253223e+00,-1.878740145079599966e+00,-1.613123150719616872e+00
7.200720072007200656e+01,-2.201159372711806839e+00,1.506298104497167278e+00,2.144496064908687216e-01,-1.720747710988036028e+00,-1.899899751812373250e+00,-1.494400518299686231e+00
7.201720172017202515e+01,-2.218200345219209613e+00,1.487192641795631154e+00,2.000622999355554932e-01,-1.687254941731186619e+00,-1.920761816860083293e+00,-1.384133372415064622e+00
7.202720272027202952e+01,-2.234910698958796349e+00,1.467879990302958682e+00,1.867378968469961820e-01,-1.654617887149954836e+00,-1.941334700898204702e+00,-1.281748535592294180e+00
7.203720372037203390e+01,-2.251298620914243820e+00,1.448363003386450076e+00,1.744002825533587098e-01,-1.622763285939808675e+00,-1.961626020236953760e+00,-1.186708726153575588e+00
7.204720472047205249e+01,-2.267371591777679107e+00,1.428644461830711920e+00,1.629785432214629348e-01,-1.591623005052174911e+00,-1.981642699411536590e+00,-1.098510615331994567e+00
7.205720572057205686e+01,-2.283136434780109969e+00,1.408727080365081097e+00,1.524066379827691831e-01,-1.561133718347850197e+00,-2.001391018707093572e+00,-1.016682984582587101e+00
7.206720672067207545e+01,-2.298599362777716593e+00,1.388613513972301927e+00,1.426230847286240888e-01,-1.531236598700925988e+00,-2.020876659983256385e+00,-9.407849146277649233e-01
7.207720772077207982e+01,-2.313766021550210272e+00,1.368306363622517674e+00,1.335706669796269119e-01,-1.501877030602144503e+00,-2.040104748825706693e+00,-8.704040725171329207e-01
7.208720872087208420e+01,-2.328641530502800094e+00,1.347808181622950796e+00,1.251961560356338043e-01,-1.473004337658584628e+00,-2.059079894178209802e+00,-8.051550578069983644e-01
7.209720972097210279e+01,-2.343230521048600856e+00,1.327121476650512166e+00,1.174500489908980455e-01,-1.444571525641410226e+00,-2.077806225718498379e+00,-7.446778187422447015e-01
7.210721072107210716e+01,-2.357537171714328306e+00,1.306248718281170174e+00,1.102863243730614895e-01,-1.416535042654231580e+00,-2.096287428058094093e+00,-6.886361581676867516e-01
7.211721172117212575e+01,-2.371565242208828472e+00,1.285192341410361871e+00,1.036622078033861555e-01,-1.388854549213748069e+00,-2.114526773926756142e+00,-6.367162734364404386e-01
7.212721272127213012e+01,-2.385318103056722094e+00,1.263954749987919568e+00,9.753796109432706640e-02,-1.361492711082246565e+00,-2.132527153059138314e+00,-5.886254425712047489e-01
7.213721372137213450e+01,-2.398798766125064486e+00,1.242538320939651442e+00,9.187667081603420605e-02,-1.334414991755685564e+00,-2.150291101937134020e+00,-5.440906682405766137e-01
7.214721472147215309e+01,-2.412009911589195532e+00,1.220945407570473984e+00,8.664405856335626044e-02,-1.307589466133830314e+00,-2.167820830075100957e+00,-5.028574618462606782e-01
7.215721572157215746e+01,-2.424953912475143802e+00,1.199178342590435875e+00,8.180830404989421212e-02,-1.280986646640330129e+00,-2.185118243957056450e+00,-4.646887000631441667e-01
7.216721672167217605e+01,-2.437632857723578628e+00,1.177239440941409976e+00,7.733987867013532302e-02,-1.254579319611545341e+00,-2.202184969535296410e+00,-4.293635378784482204e-01
7.217721772177218043e+01,-2.450048575709904863e+00,1.155131002769000492e+00,7.321138281454143970e-02,-1.228342385583542029e+00,-2.219022375156104676e+00,-3.966763262334060403e-01
7.218721872187218480e+01,-2.462202653006237973e+00,1.132855315612574465e+00,6.939740392916626810e-02,-1.202252719541740733e+00,-2.235631589883722903e+00,-3.664356744623863960e-01
7.219721972197220339e+01,-2.474096454512986654e+00,1.110414656890237772e+00,6.587437530064665925e-02,-1.176289032190884321e+00,-2.252013523134939188e+00,-3.384634975882738206e-01
7.220722072207220776e+01,-2.485731140905668823e+00,1.087811295958231339e+00,6.262044818950647518e-02,-1.150431744147737856e+00,-2.268168881714022422e+00,-3.125941528023132299e-01
7.221722172217222635e+01,-2.497107684959860574e+00,1.065047496020692375e+00,5.961537197641657293e-02,-1.124662867997108906e+00,-2.284098185755722099e+00,-2.886736237696249652e-01
7.222722272227223073e+01,-2.508226887283398376e+00,1.042125515986764395e+00,5.684038041000308294e-02,-1.098965896396767450e+00,-2.299801784086045409e+00,-2.665587387648038487e-01
7.223722372237223510e+01,-2.519089390167998044e+00,1.019047612047226270e+00,5.427808893691037778e-02,-1.073325700984136599e+00,-2.315279867758552879e+00,-2.461164648999550342e-01
7.224722472247225369e+01,-2.529695691152734849e+00,9.958160392266610650e-01,5.191239554270739298e-02,-1.047728434769368500e+00,-2.330532483307402813e+00,-2.272232179152354203e-01
7.225722572257225806e+01,-2.540046155312855269e+00,9.724330527542784930e-01,4.972838960822154042e-02,-1.022161442362500061e+00,-2.345559544761999682e+00,-2.097642256011256201e-01
7.226722672267227665e+01,-2.550141026763913299e+00,9.489009093322918753e-01,4.771226662031476801e-02,-9.966131759526066780e-01,-2.360360844897455124e+00,-1.936329283241572385e-01
7.227722772277228103e+01,-2.559980439440141531e+00,9.252218683133410781e-01,4.585124857243046137e-02,-9.710731168857715812e-01,-2.374936065777473182e+00,-1.787304163321833395e-01
7.228722872287228540e+01,-2.569564426783432776e+00,9.013981927223556623e-01,4.413351136903363031e-02,-9.455317040913893134e-01,-2.389284788238961621e+00,-1.649649156464026989e-01
7.229722972297230399e+01,-2.578892931206724359e+00,8.774321502577053788e-01,4.254811465018780436e-02,-9.199802649078931971e-01,-2.403406501155183506e+00,-1.522512856136131187e-01
7.230723072307230836e+01,-2.587965812542893485e+00,8.533260141510869978e-01,4.108493842168575716e-02,-8.944109525727728105e-01,-2.417300609712675907e+00,-1.405105650493614911e-01
7.231723172317232695e+01,-2.596782855992158190e+00,8.290820639625638977e-01,3.973462352797333536e-02,-8.688166874905371984e-01,-2.430966443199645610e+00,-1.296695432761918454e-01
7.232723272327233133e+01,-2.605343779603053633e+00,8.047025863162117210e-01,3.848851570045446618e-02,-8.431911020166661386e-01,-2.444403262339811089e+00,-1.196603544589239232e-01
7.233723372337233570e+01,-2.613648241044556730e+00,7.801898755372825844e-01,3.733861443719759671e-02,-8.175284899744801326e-01,-2.457610265937100191e+00,-1.104201062388486809e-01
7.234723472347235429e+01,-2.621695844100854877e+00,7.555462342575928192e-01,3.627752436669442332e-02,-7.918237586242872217e-01,-2.470586597249336158e+00,-1.018905237565884692e-01
7.235723572357235867e+01,-2.629486144457064967e+00,7.307739739238838794e-01,3.529841151837720403e-02,-7.660723854422610835e-01,-2.483331349672288191e+00,-9.401762966366655760e-02
7.236723672367237725e+01,-2.637018655240704668e+00,7.058754152754873612e-01,3.439496161269806757e-02,-7.402703768881854218e-01,-2.495843572185607151e+00,-8.675143661135170658e-02
7.237723772377238163e+01,-2.644292852147082762e+00,6.808528887672993246e-01,3.356134140918459047e-02,-7.144142301764838665e-01,-2.508122274393622675e+00,-8.004566122912687431e-02
7.238723872387238600e+01,-2.651308178115816983e+00,6.557087349319054015e-01,3.279216329470577285e-02,-6.885008982266112021e-01,-2.520166431129435836e+00,-7.385746150118560616e-02
7.239723972397240459e+01,-2.658064047800174468e+00,6.304453047169065183e-01,3.208245166265018961e-02,-6.625277563795567426e-01,-2.531974986856793119e+00,-6.814718580688350347e-02
7.240724072407240897e+01,-2.664559851546760783e+00,6.050649597556144732e-01,3.142761273965847396e-02,-6.364925724952729125e-01,-2.543546859595637866e+00,-6.287814775210681661e-02
7.241724172417242755e+01,-2.670794959246782785e+00,5.795700726218897536e-01,3.082340556545865723e-02,-6.103934781873484594e-01,-2.554880944722405012e+00,-5.801640793416057429e-02
7.242724272427243193e+01,-2.676768723815461826e+00,5.539630270359736652e-01,3.026591570016464589e-02,-5.842289427361383458e-01,-2.565976118408267226e+00,-5.353057603477456849e-02
